FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_hoje_ref.4f090674-72eb-37da-b7dc-8da384dcd6fc,4f090674-72eb-37da-b7dc-8da384dcd6fc,-42.716,-7.525,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.525 -42.716)
focos_brasil_hoje_ref.ccbc093d-5a2d-3fb0-92f6-b81599b10459,ccbc093d-5a2d-3fb0-92f6-b81599b10459,-42.706,-7.524,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.524 -42.706)
focos_brasil_hoje_ref.a1b312c4-96fd-318c-80e4-fa4e580160a4,a1b312c4-96fd-318c-80e4-fa4e580160a4,-43.96,-7.741,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.741 -43.96)
focos_brasil_hoje_ref.42f079d0-add3-3887-9123-f3722dad3607,42f079d0-add3-3887-9123-f3722dad3607,-42.726,-7.518,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.518 -42.726)
focos_brasil_hoje_ref.55e19a43-90c6-3ca8-be5c-202d9c2b294a,55e19a43-90c6-3ca8-be5c-202d9c2b294a,-43.969,-7.723,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.723 -43.969)
focos_brasil_hoje_ref.c78345ea-9b62-3921-9dd2-78bdd27ee357,c78345ea-9b62-3921-9dd2-78bdd27ee357,-42.717,-7.516,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.516 -42.717)
focos_brasil_hoje_ref.8172a442-32bd-34c9-b3a9-c53c8f8d6d80,8172a442-32bd-34c9-b3a9-c53c8f8d6d80,-42.727,-7.508,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.508 -42.727)
focos_brasil_hoje_ref.763c3f1b-c057-3ea7-ba79-53341d1381a4,763c3f1b-c057-3ea7-ba79-53341d1381a4,-42.741,-7.483,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.483 -42.741)
focos_brasil_hoje_ref.7187eb9a-0ec4-300e-bbc2-ae79f2a1806a,7187eb9a-0ec4-300e-bbc2-ae79f2a1806a,-43.96,-7.722,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.722 -43.96)
focos_brasil_hoje_ref.ae60104d-2cb5-3b7a-9791-80fb5c0eb487,ae60104d-2cb5-3b7a-9791-80fb5c0eb487,-42.751,-7.475,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.475 -42.751)
focos_brasil_hoje_ref.adccfc6b-1346-3fc4-897a-1b6a4522ae5e,adccfc6b-1346-3fc4-897a-1b6a4522ae5e,-43.915,-7.651,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.651 -43.915)
focos_brasil_hoje_ref.cb8c8c7c-2c07-3b28-9415-5eed2e9c0a7a,cb8c8c7c-2c07-3b28-9415-5eed2e9c0a7a,-42.742,-7.474,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.474 -42.742)
focos_brasil_hoje_ref.2c8823e4-2563-324f-bb7b-57ad44de2b05,2c8823e4-2563-324f-bb7b-57ad44de2b05,-42.639,-7.468,2020-09-24T16:30:00,AQUA_M-T,SÃO JOSÉ DO PEIXE,PIAUÍ,Brasil,2210102,22,33,,,,Caatinga,POINT (-7.468 -42.639)
focos_brasil_hoje_ref.4975272f-b38f-3233-b16c-cca4c5da47dd,4975272f-b38f-3233-b16c-cca4c5da47dd,-46.654,-9.102,2020-09-24T16:30:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-9.102 -46.654)
focos_brasil_hoje_ref.de9409df-7a6d-38c9-a483-e0fa8718cd39,de9409df-7a6d-38c9-a483-e0fa8718cd39,-43.906,-7.65,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.65 -43.906)
focos_brasil_hoje_ref.616c4389-72fe-3c62-be8f-51751374828e,616c4389-72fe-3c62-be8f-51751374828e,-42.724,-7.444,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.444 -42.724)
focos_brasil_hoje_ref.6b6f4e22-2d6e-3f3d-9328-e5447c541cb8,6b6f4e22-2d6e-3f3d-9328-e5447c541cb8,-46.624,-9.106,2020-09-24T16:30:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,POINT (-9.106 -46.624)
focos_brasil_hoje_ref.1c1c0bf3-259b-3653-8c66-20c05f003500,1c1c0bf3-259b-3653-8c66-20c05f003500,-42.807,-7.308,2020-09-24T16:30:00,AQUA_M-T,SÃO JOSÉ DO PEIXE,PIAUÍ,Brasil,2210102,22,33,,,,Caatinga,POINT (-7.308 -42.807)
focos_brasil_hoje_ref.b798904e-d301-34c6-a142-6bf0a100f728,b798904e-d301-34c6-a142-6bf0a100f728,-47.78,-11.644,2020-09-24T16:30:00,AQUA_M-T,CHAPADA DA NATIVIDADE,TOCANTINS,Brasil,1705102,17,33,,,,Cerrado,POINT (-11.644 -47.78)
focos_brasil_hoje_ref.a1c2ad95-b844-335e-b810-33bbac45aaac,a1c2ad95-b844-335e-b810-33bbac45aaac,-42.808,-7.299,2020-09-24T16:30:00,AQUA_M-T,SÃO JOSÉ DO PEIXE,PIAUÍ,Brasil,2210102,22,33,,,,Caatinga,POINT (-7.299 -42.808)
focos_brasil_hoje_ref.8396dbea-3b7e-383f-996e-f9ebda515680,8396dbea-3b7e-383f-996e-f9ebda515680,-42.799,-7.298,2020-09-24T16:30:00,AQUA_M-T,SÃO JOSÉ DO PEIXE,PIAUÍ,Brasil,2210102,22,33,,,,Caatinga,POINT (-7.298 -42.799)
focos_brasil_hoje_ref.8f61f785-a6c2-3a01-80e4-43c4c03fc9c8,8f61f785-a6c2-3a01-80e4-43c4c03fc9c8,-42.81,-7.29,2020-09-24T16:30:00,AQUA_M-T,SÃO JOSÉ DO PEIXE,PIAUÍ,Brasil,2210102,22,33,,,,Caatinga,POINT (-7.29 -42.81)
focos_brasil_hoje_ref.0f26e2d4-4dc3-3f68-b043-2b75947f88ff,0f26e2d4-4dc3-3f68-b043-2b75947f88ff,-47.433,-11.474,2020-09-24T16:30:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,POINT (-11.474 -47.433)
focos_brasil_hoje_ref.3e08379d-2491-3fc7-935e-19cc0869d3b1,3e08379d-2491-3fc7-935e-19cc0869d3b1,-42.8,-7.289,2020-09-24T16:30:00,AQUA_M-T,SÃO JOSÉ DO PEIXE,PIAUÍ,Brasil,2210102,22,33,,,,Caatinga,POINT (-7.289 -42.8)
focos_brasil_hoje_ref.b8d45a3c-480c-39c8-b3b7-3b4357e76a8e,b8d45a3c-480c-39c8-b3b7-3b4357e76a8e,-51.138,-11.012,2020-09-24T16:30:00,AQUA_M-T,LUCIARA,MATO GROSSO,Brasil,5105309,51,33,,,,Cerrado,POINT (-11.012 -51.138)
focos_brasil_hoje_ref.6a5768e1-4ea3-340f-93bf-5f9d98d6703e,6a5768e1-4ea3-340f-93bf-5f9d98d6703e,-41.731,-7.252,2020-09-24T16:30:00,AQUA_M-T,SANTA CRUZ DO PIAUÍ,PIAUÍ,Brasil,2209104,22,33,,,,Caatinga,POINT (-7.252 -41.731)
focos_brasil_hoje_ref.ed789f3f-0b04-3d84-bf3d-afdead1d9176,ed789f3f-0b04-3d84-bf3d-afdead1d9176,-44.034,-6.408,2020-09-24T16:30:00,AQUA_M-T,PASTOS BONS,MARANHÃO,Brasil,2108009,21,33,,,,Cerrado,POINT (-6.408 -44.034)
focos_brasil_hoje_ref.a0e3b61a-8be0-36c7-976d-4a9249be16a2,a0e3b61a-8be0-36c7-976d-4a9249be16a2,-41.733,-7.243,2020-09-24T16:30:00,AQUA_M-T,SANTA CRUZ DO PIAUÍ,PIAUÍ,Brasil,2209104,22,33,,,,Caatinga,POINT (-7.243 -41.733)
focos_brasil_hoje_ref.4cafca62-0141-397b-9a39-fe451431df1d,4cafca62-0141-397b-9a39-fe451431df1d,-42.346,-7.187,2020-09-24T16:30:00,AQUA_M-T,OEIRAS,PIAUÍ,Brasil,2207009,22,33,,,,Caatinga,POINT (-7.187 -42.346)
focos_brasil_hoje_ref.5aaca5a3-1f10-3e24-bca5-3f13e87a4581,5aaca5a3-1f10-3e24-bca5-3f13e87a4581,-50.69,-10.944,2020-09-24T16:30:00,AQUA_M-T,LUCIARA,MATO GROSSO,Brasil,5105309,51,33,,,,Cerrado,POINT (-10.944 -50.69)
focos_brasil_hoje_ref.7d223a91-2bba-3e16-ad83-cb07001a952b,7d223a91-2bba-3e16-ad83-cb07001a952b,-46.618,-9.107,2020-09-24T16:30:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,POINT (-9.107 -46.618)
focos_brasil_hoje_ref.3f37f4db-df8b-3d7a-a98b-a16e1cecddf5,3f37f4db-df8b-3d7a-a98b-a16e1cecddf5,-42.357,-7.179,2020-09-24T16:30:00,AQUA_M-T,OEIRAS,PIAUÍ,Brasil,2207009,22,33,,,,Caatinga,POINT (-7.179 -42.357)
focos_brasil_hoje_ref.842df2a0-51f6-3fa1-946a-0dd8715c6d05,842df2a0-51f6-3fa1-946a-0dd8715c6d05,-42.348,-7.178,2020-09-24T16:30:00,AQUA_M-T,OEIRAS,PIAUÍ,Brasil,2207009,22,33,,,,Caatinga,POINT (-7.178 -42.348)
focos_brasil_hoje_ref.d12bb68d-8478-3735-a9f9-e69655fdafc9,d12bb68d-8478-3735-a9f9-e69655fdafc9,-50.344,-10.916,2020-09-24T16:30:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.916 -50.344)
focos_brasil_hoje_ref.8971b705-002d-3cbc-b53d-0f1587223fb4,8971b705-002d-3cbc-b53d-0f1587223fb4,-42.242,-7.172,2020-09-24T16:30:00,AQUA_M-T,COLÔNIA DO PIAUÍ,PIAUÍ,Brasil,2202778,22,33,,,,Caatinga,POINT (-7.172 -42.242)
focos_brasil_hoje_ref.c83cdcd2-6697-3e33-a42d-a2a94d03eb2c,c83cdcd2-6697-3e33-a42d-a2a94d03eb2c,-42.233,-7.17,2020-09-24T16:30:00,AQUA_M-T,COLÔNIA DO PIAUÍ,PIAUÍ,Brasil,2202778,22,33,,,,Caatinga,POINT (-7.17 -42.233)
focos_brasil_hoje_ref.70b03b67-eadf-3e11-b03d-7392418c741a,70b03b67-eadf-3e11-b03d-7392418c741a,-50.368,-10.919,2020-09-24T16:30:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.919 -50.368)
focos_brasil_hoje_ref.be25561a-86e7-3b27-a3b4-47a90b9a8cf7,be25561a-86e7-3b27-a3b4-47a90b9a8cf7,-50.372,-10.891,2020-09-24T16:30:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.891 -50.372)
focos_brasil_hoje_ref.0cc0ad3a-5241-35fe-a241-d7ae0a5d8b37,0cc0ad3a-5241-35fe-a241-d7ae0a5d8b37,-50.348,-10.888,2020-09-24T16:30:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.888 -50.348)
focos_brasil_hoje_ref.9635f916-b5ae-3359-9df6-c88556416fc6,9635f916-b5ae-3359-9df6-c88556416fc6,-50.377,-10.887,2020-09-24T16:30:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.887 -50.377)
focos_brasil_hoje_ref.c5bb513f-391a-3701-a246-886a99790638,c5bb513f-391a-3701-a246-886a99790638,-50.353,-10.884,2020-09-24T16:30:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.884 -50.353)
focos_brasil_hoje_ref.b263bd31-98dd-3b5f-9641-ddb6690889ba,b263bd31-98dd-3b5f-9641-ddb6690889ba,-51.06,-10.836,2020-09-24T16:30:00,AQUA_M-T,PORTO ALEGRE DO NORTE,MATO GROSSO,Brasil,5106778,51,33,,,,Cerrado,POINT (-10.836 -51.06)
focos_brasil_hoje_ref.5166f9b0-529a-3406-86ed-4d61ec8c5595,5166f9b0-529a-3406-86ed-4d61ec8c5595,-47.713,-10.802,2020-09-24T16:30:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,1717909,17,33,,,,Cerrado,POINT (-10.802 -47.713)
focos_brasil_hoje_ref.d16096dd-8d56-34e7-9552-987bace9f566,d16096dd-8d56-34e7-9552-987bace9f566,-47.705,-10.801,2020-09-24T16:30:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,1717909,17,33,,,,Cerrado,POINT (-10.801 -47.705)
focos_brasil_hoje_ref.24c12fa8-f7e2-3cd0-ba17-47ef94f1d15b,24c12fa8-f7e2-3cd0-ba17-47ef94f1d15b,-48.295,-10.692,2020-09-24T16:30:00,AQUA_M-T,PORTO NACIONAL,TOCANTINS,Brasil,1718204,17,33,,,,Cerrado,POINT (-10.692 -48.295)
focos_brasil_hoje_ref.74490c35-2346-378c-b669-87ec59b5d1a6,74490c35-2346-378c-b669-87ec59b5d1a6,-48.742,-10.663,2020-09-24T16:30:00,AQUA_M-T,PORTO NACIONAL,TOCANTINS,Brasil,1718204,17,33,,,,Cerrado,POINT (-10.663 -48.742)
focos_brasil_hoje_ref.cde1b849-668a-3787-987d-ca897639e630,cde1b849-668a-3787-987d-ca897639e630,-50.526,-10.632,2020-09-24T16:30:00,AQUA_M-T,PIUM,TOCANTINS,Brasil,1717503,17,33,,,,Cerrado,POINT (-10.632 -50.526)
focos_brasil_hoje_ref.c158b1dd-e7c6-3ad3-b16c-195d02ebbf48,c158b1dd-e7c6-3ad3-b16c-195d02ebbf48,-50.52,-10.623,2020-09-24T16:30:00,AQUA_M-T,PIUM,TOCANTINS,Brasil,1717503,17,33,,,,Cerrado,POINT (-10.623 -50.52)
focos_brasil_hoje_ref.d8f093bf-5be3-30e0-8ce7-3ae0f471bbde,d8f093bf-5be3-30e0-8ce7-3ae0f471bbde,-50.527,-10.618,2020-09-24T16:30:00,AQUA_M-T,PIUM,TOCANTINS,Brasil,1717503,17,33,,,,Cerrado,POINT (-10.618 -50.527)
focos_brasil_hoje_ref.e1e3f4ac-8326-3549-95aa-a3de3fb730c1,e1e3f4ac-8326-3549-95aa-a3de3fb730c1,-43.916,-7.642,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.642 -43.916)
focos_brasil_hoje_ref.bc2cf8ea-a92f-3559-b159-29f480c6aae6,bc2cf8ea-a92f-3559-b159-29f480c6aae6,-43.907,-7.641,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.641 -43.907)
focos_brasil_hoje_ref.96653613-8e18-33de-9fca-2b9152605d9e,96653613-8e18-33de-9fca-2b9152605d9e,-44.938,-7.548,2020-09-24T16:30:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.548 -44.938)
focos_brasil_hoje_ref.82c521ef-caa6-389d-b539-5d378c9bfeeb,82c521ef-caa6-389d-b539-5d378c9bfeeb,-46.636,-9.107,2020-09-24T16:30:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-9.107 -46.636)
focos_brasil_hoje_ref.2f7dc58c-a620-3b4d-bbc5-0621dfeb53ca,2f7dc58c-a620-3b4d-bbc5-0621dfeb53ca,-43.935,-7.618,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.618 -43.935)
focos_brasil_hoje_ref.c90e39a4-b916-3791-bbfa-13943d1842a1,c90e39a4-b916-3791-bbfa-13943d1842a1,-47.095,-21.123,2020-09-24T16:30:00,AQUA_M-T,ITAMOGI,MINAS GERAIS,Brasil,3132909,31,33,,,,Cerrado,POINT (-21.123 -47.095)
focos_brasil_hoje_ref.4451aa0c-bd46-31d8-8c1e-692549dc95e3,4451aa0c-bd46-31d8-8c1e-692549dc95e3,-50.934,-8.596,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,1506583,15,33,,,,Amazônia,POINT (-8.596 -50.934)
focos_brasil_hoje_ref.956c09a8-fef0-3624-91ac-eb05c2a11ddf,956c09a8-fef0-3624-91ac-eb05c2a11ddf,-47.11,-20.049,2020-09-24T16:30:00,AQUA_M-T,SACRAMENTO,MINAS GERAIS,Brasil,3156908,31,33,,,,Cerrado,POINT (-20.049 -47.11)
focos_brasil_hoje_ref.b4186deb-4f51-35c6-8646-e689aabb2876,b4186deb-4f51-35c6-8646-e689aabb2876,-48.157,-8.539,2020-09-24T16:30:00,AQUA_M-T,TUPIRATINS,TOCANTINS,Brasil,1721307,17,33,,,,Cerrado,POINT (-8.539 -48.157)
focos_brasil_hoje_ref.7ff2b6ea-bc4c-32b0-9374-534adb012418,7ff2b6ea-bc4c-32b0-9374-534adb012418,-47.117,-20.047,2020-09-24T16:30:00,AQUA_M-T,SACRAMENTO,MINAS GERAIS,Brasil,3156908,31,33,,,,Cerrado,POINT (-20.047 -47.117)
focos_brasil_hoje_ref.f575881e-27ca-3281-8732-ec070f69b6ed,f575881e-27ca-3281-8732-ec070f69b6ed,-47.098,-20.045,2020-09-24T16:30:00,AQUA_M-T,SACRAMENTO,MINAS GERAIS,Brasil,3156908,31,33,,,,Cerrado,POINT (-20.045 -47.098)
focos_brasil_hoje_ref.8ae47e7b-8962-31f5-b6db-f63cfcf049c6,8ae47e7b-8962-31f5-b6db-f63cfcf049c6,-47.226,-19.348,2020-09-24T16:30:00,AQUA_M-T,PERDIZES,MINAS GERAIS,Brasil,3149804,31,33,,,,Cerrado,POINT (-19.348 -47.226)
focos_brasil_hoje_ref.d8614c2f-11b1-3ae0-ba0a-de79b1a7e970,d8614c2f-11b1-3ae0-ba0a-de79b1a7e970,-46.952,-8.5,2020-09-24T16:30:00,AQUA_M-T,RECURSOLÂNDIA,TOCANTINS,Brasil,1718501,17,33,,,,Cerrado,POINT (-8.5 -46.952)
focos_brasil_hoje_ref.20f1da7d-8c7c-34ee-bbc2-265f8d66b3e3,20f1da7d-8c7c-34ee-bbc2-265f8d66b3e3,-47.207,-19.346,2020-09-24T16:30:00,AQUA_M-T,PERDIZES,MINAS GERAIS,Brasil,3149804,31,33,,,,Cerrado,POINT (-19.346 -47.207)
focos_brasil_hoje_ref.a5051700-5fb5-3039-b334-7354340b1bce,a5051700-5fb5-3039-b334-7354340b1bce,-47.71,-8.879,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.879 -47.71)
focos_brasil_hoje_ref.4e00a7c5-45dd-301f-9640-cba608053018,4e00a7c5-45dd-301f-9640-cba608053018,-42.812,-6.931,2020-09-24T16:30:00,AQUA_M-T,FLORIANO,PIAUÍ,Brasil,2203909,22,33,,,,Caatinga,POINT (-6.931 -42.812)
focos_brasil_hoje_ref.9b622319-d18e-31e6-abf7-e72d567752f3,9b622319-d18e-31e6-abf7-e72d567752f3,-42.823,-6.924,2020-09-24T16:30:00,AQUA_M-T,FLORIANO,PIAUÍ,Brasil,2203909,22,33,,,,Caatinga,POINT (-6.924 -42.823)
focos_brasil_hoje_ref.1a4c58d7-7caa-39ff-938e-b067be509891,1a4c58d7-7caa-39ff-938e-b067be509891,-44.155,-6.306,2020-09-24T16:30:00,AQUA_M-T,SUCUPIRA DO NORTE,MARANHÃO,Brasil,2111904,21,33,,,,Cerrado,POINT (-6.306 -44.155)
focos_brasil_hoje_ref.4964ac95-56d3-34a6-a5fc-e068efa8a2a9,4964ac95-56d3-34a6-a5fc-e068efa8a2a9,-47.704,-8.88,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.88 -47.704)
focos_brasil_hoje_ref.80509ffb-94cf-3eb6-adbc-f0da3727455f,80509ffb-94cf-3eb6-adbc-f0da3727455f,-42.286,-6.782,2020-09-24T16:30:00,AQUA_M-T,SANTA ROSA DO PIAUÍ,PIAUÍ,Brasil,2209377,22,33,,,,Caatinga,POINT (-6.782 -42.286)
focos_brasil_hoje_ref.021df878-b648-31d2-9c5d-38ab93f13705,021df878-b648-31d2-9c5d-38ab93f13705,-47.724,-8.881,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.881 -47.724)
focos_brasil_hoje_ref.a3d37564-5080-3b2e-898c-2961df930ff2,a3d37564-5080-3b2e-898c-2961df930ff2,-41.889,-6.723,2020-09-24T16:30:00,AQUA_M-T,IPIRANGA DO PIAUÍ,PIAUÍ,Brasil,2204808,22,33,,,,Caatinga,POINT (-6.723 -41.889)
focos_brasil_hoje_ref.d89885ac-efab-3dde-97cc-0f1b4fe783f7,d89885ac-efab-3dde-97cc-0f1b4fe783f7,-41.765,-6.641,2020-09-24T16:30:00,AQUA_M-T,INHUMA,PIAUÍ,Brasil,2204709,22,33,,,,Caatinga,POINT (-6.641 -41.765)
focos_brasil_hoje_ref.6c1e40f1-e229-360b-9544-73688d78a566,6c1e40f1-e229-360b-9544-73688d78a566,-47.681,-8.886,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.886 -47.681)
focos_brasil_hoje_ref.618d705b-1638-3444-9d6a-51255d2959a8,618d705b-1638-3444-9d6a-51255d2959a8,-41.755,-6.64,2020-09-24T16:30:00,AQUA_M-T,INHUMA,PIAUÍ,Brasil,2204709,22,33,,,,Caatinga,POINT (-6.64 -41.755)
focos_brasil_hoje_ref.3c80b274-56ba-3134-99fa-612e3010ed8b,3c80b274-56ba-3134-99fa-612e3010ed8b,-41.762,-6.569,2020-09-24T16:30:00,AQUA_M-T,INHUMA,PIAUÍ,Brasil,2204709,22,33,,,,Caatinga,POINT (-6.569 -41.762)
focos_brasil_hoje_ref.296820bb-4e82-3e19-b1c1-0c0b19314c1e,296820bb-4e82-3e19-b1c1-0c0b19314c1e,-41.767,-6.632,2020-09-24T16:30:00,AQUA_M-T,INHUMA,PIAUÍ,Brasil,2204709,22,33,,,,Caatinga,POINT (-6.632 -41.767)
focos_brasil_hoje_ref.3ffcb9dc-8747-3f15-b5b8-b9db4e34ad93,3ffcb9dc-8747-3f15-b5b8-b9db4e34ad93,-41.838,-6.532,2020-09-24T16:30:00,AQUA_M-T,VALENÇA DO PIAUÍ,PIAUÍ,Brasil,2211308,22,33,,,,Caatinga,POINT (-6.532 -41.838)
focos_brasil_hoje_ref.acb388fc-6f4d-3c2a-aaf2-7960a2158b0f,acb388fc-6f4d-3c2a-aaf2-7960a2158b0f,-41.828,-6.53,2020-09-24T16:30:00,AQUA_M-T,VALENÇA DO PIAUÍ,PIAUÍ,Brasil,2211308,22,33,,,,Caatinga,POINT (-6.53 -41.828)
focos_brasil_hoje_ref.033699ea-968f-3703-bc33-e88dfa585029,033699ea-968f-3703-bc33-e88dfa585029,-41.83,-6.521,2020-09-24T16:30:00,AQUA_M-T,VALENÇA DO PIAUÍ,PIAUÍ,Brasil,2211308,22,33,,,,Caatinga,POINT (-6.521 -41.83)
focos_brasil_hoje_ref.c0890712-a8c8-384e-92ec-fb2ad3df5e34,c0890712-a8c8-384e-92ec-fb2ad3df5e34,-41.82,-6.519,2020-09-24T16:30:00,AQUA_M-T,VALENÇA DO PIAUÍ,PIAUÍ,Brasil,2211308,22,33,,,,Caatinga,POINT (-6.519 -41.82)
focos_brasil_hoje_ref.2042ae4a-e404-39fe-9e40-409c07a781d0,2042ae4a-e404-39fe-9e40-409c07a781d0,-42.388,-6.457,2020-09-24T16:30:00,AQUA_M-T,REGENERAÇÃO,PIAUÍ,Brasil,2208809,22,33,,,,Caatinga,POINT (-6.457 -42.388)
focos_brasil_hoje_ref.8ce06c0f-8418-3ee1-a9f4-034313548f3e,8ce06c0f-8418-3ee1-a9f4-034313548f3e,-42.933,-6.424,2020-09-24T16:30:00,AQUA_M-T,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,Brasil,2110906,21,33,,,,Caatinga,POINT (-6.424 -42.933)
focos_brasil_hoje_ref.b5e05ab6-3569-3211-9b3f-b40810455138,b5e05ab6-3569-3211-9b3f-b40810455138,-47.675,-8.887,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.887 -47.675)
focos_brasil_hoje_ref.50dc2c51-36e4-359c-9fb0-e54f769e0b48,50dc2c51-36e4-359c-9fb0-e54f769e0b48,-42.944,-6.417,2020-09-24T16:30:00,AQUA_M-T,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,Brasil,2110906,21,33,,,,Caatinga,POINT (-6.417 -42.944)
focos_brasil_hoje_ref.2e89fb32-03e3-3a9d-b50a-63111ee0f0e6,2e89fb32-03e3-3a9d-b50a-63111ee0f0e6,-42.365,-6.416,2020-09-24T16:30:00,AQUA_M-T,REGENERAÇÃO,PIAUÍ,Brasil,2208809,22,33,,,,Caatinga,POINT (-6.416 -42.365)
focos_brasil_hoje_ref.f32a37d1-bd20-3f3f-bca4-5e7674ae5b77,f32a37d1-bd20-3f3f-bca4-5e7674ae5b77,-47.695,-8.888,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.888 -47.695)
focos_brasil_hoje_ref.5b6d7110-852a-3cfa-b244-52959c4c9d77,5b6d7110-852a-3cfa-b244-52959c4c9d77,-42.934,-6.415,2020-09-24T16:30:00,AQUA_M-T,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,Brasil,2110906,21,33,,,,Caatinga,POINT (-6.415 -42.934)
